OrderID,Sales_Regression_Predict,Product,ABC_Product,OrderDate,Month,Year,CustomerID,EmployeeID,ShipperID,ProductID,Sales,Costs,Profit,Quantity,Discount,Freight,CategoryID,Category,Description,Supplier,SupplierContact,SupplierCountry,SupplierID,Extension,EmployeeName,ManagerName,Hire Date,Office,Title,Year Salary,ReportsTo,RFM_Value
10284,1314.87825447712,X-Dress,B,11.15.2011,11,2011,44,7,2,67,400.44,276.78,123.66,5,80.09,65.41,2,Womens wear,Fashion for Women,Smooth Clothes,Pamela Andersson,USA,16,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,3
10285,508.502542957475,Lenin Jeansshorts,B,11.17.2010,11,2010,63,8,2,1,1064.88,766.71,298.17,45,177.48,71.59,1,Men's Clothes,Fashion for Men,Sunny Clothes,Peter Shilton,UK,1,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,5
10285,767.341173763797,Duck Trousers,B,11.17.2010,11,2010,63,8,2,40,826.56,595.12,231.44,40,137.76,71.59,8,Babywear,0-3 Years,Mayflower,Ray Bourke,USA,19,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,5
10285,1160.1270704293,Jumpin Jack Flash Dress,A,11.17.2010,11,2010,63,8,2,53,2633.47,1896.1,737.37,36,438.91,71.59,2,Womens wear,Fashion for Women,Cangaroo Shoes,Crocodile Dundee,Australia,24,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,5
10286,848.271406903511,LA. Shorts,C,09.18.2009,9,2009,63,8,2,35,606,523.58,82.42,100,0,42.17,4,Bath Clothes,Beachwear,Smooth Clothes,Pamela Andersson,USA,16,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,5
10286,1242.49337745697,Sheat Shoes,A,09.18.2009,9,2009,63,8,2,62,1211.2,1046.48,164.72,40,0,42.17,3,Sportwear,Sports…,Fast Runners,Ben Johnsson,Canada,29,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,5
10287,449.987257145351,Wimbledon T-Shirt,B,09.19.2009,9,2009,67,2,2,16,408.48,306.89,101.59,40,53.28,70.97,3,Sportwear,Sports…,New Balls,Pat Cash,Australia,7,101,Elvis Presley,__,09.14.1993,1,President,80000,0,1
10287,651.500633568315,Baywatch Bikkini,C,09.19.2009,9,2009,67,2,2,34,153.4,132.54,20.86,20,0,70.97,4,Bath Clothes,Beachwear,Smooth Clothes,Pamela Andersson,USA,16,101,Elvis Presley,__,09.14.1993,1,President,80000,0,1
10287,663.240343291601,Rodbye Troje,C,09.19.2009,9,2009,67,2,2,46,210.97,168.07,42.9,15,27.52,70.97,8,Babywear,0-3 Years,Prael Ltd,Preben Elkjer,Denmark,21,101,Elvis Presley,__,09.14.1993,1,President,80000,0,1
10288,1075.40746797148,Patamonia Fleece Jacket,A,11.19.2011,11,2011,66,6,1,54,369.82,290.48,79.34,10,33.62,77.13,3,Sportwear,Sports…,Mountain International,Celine Dion,Canada,25,401,Lennart Skoglund,Joan Callins,01.17.1994,4,Sales Representative,61200,4,1
10288,1260.74735369748,Cap,B,11.19.2011,11,2011,66,6,1,68,38.81,30.48,8.33,3,3.53,77.13,3,Sportwear,Sports…,Hot Pants,David Leg,UK,8,401,Lennart Skoglund,Joan Callins,01.17.1994,4,Sales Representative,61200,4,1
10289,498.198907122154,Chantell Shirt,C,11.22.2011,11,2011,1,8,2,3,616.2,532.4,83.8,30,0,25.25,2,Womens wear,Fashion for Women,Sunny Clothes,Peter Shilton,UK,1,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,4
10289,1195.40897925405,WFS shoes,A,11.22.2011,11,2011,1,8,2,64,320.4,276.83,43.57,9,0,25.25,5,Ladies'Footwear,Ladies Shoes,Austerlich,Karl Heinz Berger,Germany,12,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,4
10290,530.868094343871,O-Man Underwear,C,11.24.2012,11,2012,1,7,2,5,131.4,113.53,17.87,20,0,58.77,1,Men's Clothes,Fashion for Men,Big L,James Brown,USA,2,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,4
10290,664.689800893265,Davenport,A,11.24.2012,11,2012,1,7,2,29,1890.45,1633.35,257.1,15,0,58.77,6,Men's Footwear,Men Shoes,Austerlich,Karl Heinz Berger,Germany,12,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,4
10290,1039.80335331894,Finnish Sport Blades,C,11.24.2012,11,2012,1,7,2,49,294.9,254.79,40.11,15,0,58.77,3,Sportwear,Sports…,Nordik Koskenkorva,Juha Mieto,Finland,23,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,4
10290,1447.26388713855,Skirt,B,11.24.2012,11,2012,1,7,2,77,134.9,116.55,18.35,10,0,58.77,2,Womens wear,Fashion for Women,Austerlich,Karl Heinz Berger,Germany,12,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,4
10291,226.367755508887,Aino Shoes,B,11.24.2009,11,2009,61,2,2,13,506.66,397.96,108.7,20,46.06,21.08,8,Babywear,0-3 Years,SatSUMAs,Hirosho Tayoto,Japan,6,101,Elvis Presley,__,09.14.1993,1,President,80000,0,1
10291,857.447790964957,Okkaba Skin Jackets,A,11.24.2009,11,2009,61,2,2,44,2182.75,1714.45,468.3,24,198.43,21.08,2,Womens wear,Fashion for Women,Asin Fashion Ltd Co,Li Chi Mihn,Singapore,20,101,Elvis Presley,__,09.14.1993,1,President,80000,0,1
10291,802.994684357529,Snake Boots,A,11.24.2009,11,2009,61,2,2,51,234.43,184.14,50.3,2,21.31,21.08,6,Men's Footwear,Men Shoes,Cangaroo Shoes,Crocodile Dundee,Australia,24,101,Elvis Presley,__,09.14.1993,1,President,80000,0,1
10292,502.941510209922,Tennis Suit,A,11.24.2011,11,2011,81,2,2,20,1681.4,1452.73,228.67,20,0,78.59,3,Sportwear,Sports…,Hot Pants,David Leg,UK,8,101,Elvis Presley,__,09.14.1993,1,President,80000,0,1
10293,261.971870161426,Deuce shirt,B,09.26.2012,9,2012,80,1,3,18,328.56,283.88,44.68,12,0,76.28,8,Babywear,0-3 Years,New Balls,Pat Cash,Australia,7,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,3
10293,598.868586331532,Samba Socker  Socks,C,09.26.2012,9,2012,80,1,3,24,41.1,35.51,5.59,10,0,76.28,1,Men's Clothes,Fashion for Men,Samba,Ronaldinho,Brazil,10,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,3
10293,1078.3917913435,Serve-Shirt,C,09.26.2012,9,2012,80,1,3,63,105.3,90.98,14.32,5,0,76.28,2,Womens wear,Fashion for Women,New Balls,Pat Cash,Australia,7,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,3
10293,1274.03531290482,Bow tie,B,09.26.2012,9,2012,80,1,3,75,45.6,39.4,6.2,6,0,76.28,1,Men's Clothes,Fashion for Men,Austerlich,Karl Heinz Berger,Germany,12,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,3
10294,324.970332888422,Lenin Jeansshorts,B,07.27.2012,7,2012,19,2,2,1,389.88,336.86,53.02,18,0,35.17,1,Men's Clothes,Fashion for Men,Sunny Clothes,Peter Shilton,UK,1,101,Elvis Presley,__,09.14.1993,1,President,80000,0,4
10294,352.883533308673,TieBreak Tennis shoes,A,07.27.2012,7,2012,19,2,2,17,369.3,319.08,50.22,15,0,35.17,6,Men's Footwear,Men Shoes,New Balls,Pat Cash,Australia,7,101,Elvis Presley,__,09.14.1993,1,President,80000,0,4
10294,770.647702963601,Summer Shorts,C,07.27.2012,7,2012,19,2,2,43,193.5,167.18,26.32,15,0,35.17,4,Bath Clothes,Beachwear,Asin Fashion Ltd Co,Li Chi Mihn,Singapore,20,101,Elvis Presley,__,09.14.1993,1,President,80000,0,4
10294,1032.48404085564,Game Over T-Shirt,C,07.27.2012,7,2012,19,2,2,60,95.76,87.57,8.19,21,0,35.17,3,Sportwear,Sports…,FrisersAfrong,Yannik Noah,France,28,101,Elvis Presley,__,09.14.1993,1,President,80000,0,4
10294,1304.62401458299,Bow tie,B,07.27.2012,7,2012,19,2,2,75,49.32,42.61,6.71,6,0,35.17,1,Men's Clothes,Fashion for Men,Austerlich,Karl Heinz Berger,Germany,12,101,Elvis Presley,__,09.14.1993,1,President,80000,0,4
10295,1058.91177144673,High Heels Shoes,A,11.30.2012,11,2012,79,7,2,56,139.36,120.41,18.95,4,0,71.49,5,Ladies'Footwear,Ladies Shoes,Pirilli Company,Alberto Tomba,Italy,26,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,2
10296,457.35596554985,Desperado Jeans,B,10.04.2009,10,2009,46,2,2,11,319.44,276,43.44,12,0,22.4,1,Men's Clothes,Fashion for Men,Los Hombres Machos,Antonio Banderas,Spain,5,101,Elvis Presley,__,09.14.1993,1,President,80000,0,1
10296,449.987257145351,Wimbledon T-Shirt,B,10.04.2009,10,2009,46,2,2,16,280.8,242.61,38.19,30,0,22.4,3,Sportwear,Sports…,New Balls,Pat Cash,Australia,7,101,Elvis Presley,__,09.14.1993,1,President,80000,0,1
10296,1151.63111025092,Racing Truck  Socks,C,10.04.2009,10,2009,46,2,2,69,28.35,24.49,3.86,15,0,22.4,3,Sportwear,Sports…,Bar Akeri,Atle Skardal,Norway,15,101,Elvis Presley,__,09.14.1993,1,President,80000,0,1
10297,852.432377990594,Terence Top,A,08.01.2012,8,2012,7,4,1,39,3561,3076.7,484.3,60,0,52.73,2,Womens wear,Fashion for Women,Like Paradis,Vanessa Paradis,France,18,301,Joan Callins,Elvis Presley,09.03.1994,3,Sales Manager,70000,2,2
10297,1215.74344103809,Rossi Shorts,C,08.01.2012,8,2012,7,4,1,72,239,206.5,32.5,20,0,52.73,4,Bath Clothes,Beachwear,Ravenna Fashion,Pablo Rossi,Italy,14,301,Joan Callins,Elvis Presley,09.03.1994,3,Sales Manager,70000,2,2
10298,338.208896154565,Mr X Trousers,A,12.02.2009,12,2009,37,2,2,2,701.6,606.18,95.42,40,0,78.52,1,Men's Clothes,Fashion for Men,Sunny Clothes,Peter Shilton,UK,1,101,Elvis Presley,__,09.14.1993,1,President,80000,0,4
10298,530.854710630173,Mehmet-Troja,C,12.02.2009,12,2009,37,2,2,36,367,253.67,113.33,40,73.4,78.52,8,Babywear,0-3 Years,ABC,Anna Book,Sweden,17,101,Elvis Presley,__,09.14.1993,1,President,80000,0,4
10298,1019.24547758949,Rasta WCT,B,12.02.2009,12,2009,37,2,2,59,343.13,237.17,105.96,30,68.63,78.52,3,Sportwear,Sports…,FrisersAfrong,Yannik Noah,France,28,101,Elvis Presley,__,09.14.1993,1,President,80000,0,4
10298,1058.96116738792,Sheat Shoes,A,12.02.2009,12,2009,37,2,2,62,420,362.88,57.12,15,0,78.52,3,Sportwear,Sports…,Fast Runners,Ben Johnsson,Canada,29,101,Elvis Presley,__,09.14.1993,1,President,80000,0,4
10299,520.291648621955,Squash Shorts,C,12.02.2011,12,2011,67,3,2,19,137.55,118.84,18.71,15,0,73.71,3,Sportwear,Sports…,Hot Pants,David Leg,UK,8,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,1
10299,1269.01989993045,US-Master Jeans,A,12.02.2011,12,2011,67,3,2,70,581.6,502.5,79.1,20,0,73.71,1,Men's Clothes,Fashion for Men,New Balls,Pat Cash,Australia,7,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,1
10300,1271.0509895328,Langoste Shirt,C,12.06.2009,12,2009,49,6,1,66,596.7,515.76,80.94,30,0,71.44,2,Womens wear,Fashion for Women,Big L,James Brown,USA,2,401,Lennart Skoglund,Joan Callins,01.17.1994,4,Sales Representative,61200,4,1
10300,1260.74735369748,Cap,B,12.06.2009,12,2009,49,6,1,68,225.4,194.75,30.65,20,0,71.44,3,Sportwear,Sports…,Hot Pants,David Leg,UK,8,401,Lennart Skoglund,Joan Callins,01.17.1994,4,Sales Representative,61200,4,1
10301,797.929875441973,Duck Trousers,B,12.05.2011,12,2011,37,9,2,40,183.3,158.37,24.93,10,0,21.92,8,Babywear,0-3 Years,Mayflower,Ray Bourke,USA,19,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,4
10301,1120.08917480308,High Heels Shoes,A,12.05.2011,12,2011,37,9,2,56,783.4,676.86,106.54,20,0,21.92,5,Ladies'Footwear,Ladies Shoes,Pirilli Company,Alberto Tomba,Italy,26,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,4
10302,322.294831630497,TieBreak Tennis shoes,A,07.07.2010,7,2010,32,1,3,17,1026,886.46,139.54,40,0,48.81,6,Men's Footwear,Men Shoes,New Balls,Pat Cash,Australia,7,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,5
10302,431.138265190461,RDL Suit,A,07.07.2010,7,2010,32,1,3,28,1198.68,1035.66,163.02,28,0,48.81,7,Children's wear,3-15 Years,Austerlich,Karl Heinz Berger,Germany,12,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,5
10302,740.059001285425,Summer Shorts,C,07.07.2010,7,2010,32,1,3,43,129.84,112.18,17.66,12,0,48.81,4,Bath Clothes,Beachwear,Asin Fashion Ltd Co,Li Chi Mihn,Singapore,20,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,5
10303,675.575068729271,Duck Trousers,B,07.08.2012,7,2012,30,5,1,40,775.28,608.95,166.33,40,70.48,63.01,8,Babywear,0-3 Years,Mayflower,Ray Bourke,USA,19,302,Ingrid Hendrix,Joan Callins,10.17.1995,3,Sales Representative,61300,4,1
10303,1227.22372458848,Stretch oui-pants,C,07.08.2012,7,2012,30,5,1,65,355.74,279.42,76.32,30,32.34,63.01,2,Womens wear,Fashion for Women,Big L,James Brown,USA,2,302,Ingrid Hendrix,Joan Callins,10.17.1995,3,Sales Representative,61300,4,1
10303,1230.1586520193,Cap,B,07.08.2012,7,2012,30,5,1,68,210.71,165.5,45.21,15,19.16,63.01,3,Sportwear,Sports…,Hot Pants,David Leg,UK,8,302,Ingrid Hendrix,Joan Callins,10.17.1995,3,Sales Representative,61300,4,1
10304,856.271143249889,Finnish Sport Blades,C,07.08.2011,7,2011,80,1,3,49,593.7,512.96,80.74,30,0,69.84,3,Sportwear,Sports…,Nordik Koskenkorva,Juha Mieto,Finland,23,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,3
10304,988.656775911317,Rasta WCT,B,07.08.2011,7,2011,80,1,3,59,79.1,68.34,10.76,10,0,69.84,3,Sportwear,Sports…,FrisersAfrong,Yannik Noah,France,28,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,3
10304,1221.08105984025,Atles Lussekofta,A,07.08.2011,7,2011,80,1,3,71,59.52,51.43,8.09,2,0,69.84,1,Men's Clothes,Fashion for Men,Bar Akeri,Atle Skardal,Norway,15,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,3
10305,261.971870161426,Deuce shirt,B,12.10.2012,12,2012,80,1,3,18,757.9,595.3,162.6,25,68.9,66.61,8,Babywear,0-3 Years,New Balls,Pat Cash,Australia,7,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,3
10305,481.157590824211,Davenport,A,12.10.2012,12,2012,80,1,3,29,3133.35,2461.1,672.25,25,284.85,66.61,6,Men's Footwear,Men Shoes,Austerlich,Karl Heinz Berger,Germany,12,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,3
10305,760.666272956067,Terence Top,A,12.10.2012,12,2012,80,1,3,39,1889.25,1483.92,405.33,30,171.75,66.61,2,Womens wear,Fashion for Women,Like Paradis,Vanessa Paradis,France,18,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,3
10306,543.189436067842,Baby Dark Lounge Suit,B,03.13.2013,3,2013,69,5,1,30,280.2,242.09,38.11,10,0,67.37,8,Babywear,0-3 Years,Executive Clothing GMBH,Markus Danzig,Germany,13,302,Ingrid Hendrix,Joan Callins,10.17.1995,3,Sales Representative,61300,4,1
10306,1068.36096539477,Jumpin Jack Flash Dress,A,03.13.2013,3,2013,69,5,1,53,611.1,527.99,83.11,10,0,67.37,2,Womens wear,Fashion for Women,Cangaroo Shoes,Crocodile Dundee,Australia,24,302,Ingrid Hendrix,Joan Callins,10.17.1995,3,Sales Representative,61300,4,1
10306,1044.81876629331,Patamonia Fleece Jacket,A,03.13.2013,3,2013,69,5,1,54,189.4,163.64,25.76,5,0,67.37,3,Sportwear,Sports…,Mountain International,Celine Dion,Canada,25,302,Ingrid Hendrix,Joan Callins,10.17.1995,3,Sales Representative,61300,4,1
10307,1028.37246570975,Sheat Shoes,A,12.14.2010,12,2010,48,1,3,62,272.7,235.61,37.09,10,0,60.66,3,Sportwear,Sports…,Fast Runners,Ben Johnsson,Canada,29,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,1
10307,1107.8038453066,Cap,B,12.14.2010,12,2010,48,1,3,68,38.46,33.23,5.23,3,0,60.66,3,Sportwear,Sports…,Hot Pants,David Leg,UK,8,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,1
10308,1151.63111025092,Racing Truck  Socks,C,12.14.2011,12,2011,2,2,2,69,2.12,1.83,0.29,1,0,52.09,3,Sportwear,Sports…,Bar Akeri,Atle Skardal,Norway,15,101,Elvis Presley,__,09.14.1993,1,President,80000,0,1
10308,1238.43119825228,US-Master Jeans,A,12.14.2011,12,2011,2,2,2,70,147.75,127.66,20.09,5,0,52.09,1,Men's Clothes,Fashion for Men,New Balls,Pat Cash,Australia,7,101,Elvis Presley,__,09.14.1993,1,President,80000,0,1
10309,358.493961997419,Oyaki Kimono,B,06.15.2011,6,2011,37,3,2,4,432.8,373.94,58.86,20,0,71.58,2,Womens wear,Fashion for Women,Big L,James Brown,USA,2,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,4
10309,384.971088529705,Shagall Socks,C,06.15.2011,6,2011,37,3,2,6,110.7,95.64,15.06,30,0,71.58,2,Womens wear,Fashion for Women,Dressed for Succes,Glenn Miller,USA,3,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,4
10309,751.217079008026,Balett Shoes,B,06.15.2011,6,2011,37,3,2,42,27.24,23.54,3.7,2,0,71.58,5,Ladies'Footwear,Ladies Shoes,Asin Fashion Ltd Co,Li Chi Mihn,Singapore,20,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,4
10309,801.236404641776,Summer Shorts,C,06.15.2011,6,2011,37,3,2,43,237.4,205.11,32.29,20,0,71.58,4,Bath Clothes,Beachwear,Asin Fashion Ltd Co,Li Chi Mihn,Singapore,20,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,4
10309,1282.2584631966,Atles Lussekofta,A,06.15.2011,6,2011,37,3,2,71,89.28,77.14,12.14,3,0,71.58,1,Men's Clothes,Fashion for Men,Bar Akeri,Atle Skardal,Norway,15,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,4
10310,419.398555467175,Wimbledon T-Shirt,B,07.17.2010,7,2010,32,1,3,16,85.3,73.7,11.6,10,0,37.33,3,Sportwear,Sports…,New Balls,Pat Cash,Australia,7,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,5
10310,1028.37246570975,Sheat Shoes,A,07.17.2010,7,2010,32,1,3,62,160.95,139.06,21.89,5,0,37.33,3,Sportwear,Sports…,Fast Runners,Ben Johnsson,Canada,29,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,5
10311,842.983184042553,Balett Shoes,B,12.17.2012,12,2012,18,6,1,42,89.58,77.4,12.18,6,0,22.76,5,Ladies'Footwear,Ladies Shoes,Asin Fashion Ltd Co,Li Chi Mihn,Singapore,20,401,Lennart Skoglund,Joan Callins,01.17.1994,4,Sales Representative,61200,4,1
10311,1273.98591696362,Racing Truck  Socks,C,12.17.2012,12,2012,18,6,1,69,13.86,11.98,1.89,7,0,22.76,3,Sportwear,Sports…,Bar Akeri,Atle Skardal,Norway,15,401,Lennart Skoglund,Joan Callins,01.17.1994,4,Sales Representative,61200,4,1
10312,492.315668546812,RDL Suit,A,07.19.2011,7,2011,37,3,2,28,196.68,179.47,17.21,4,0,76.68,7,Children's wear,3-15 Years,Austerlich,Karl Heinz Berger,Germany,12,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,4
10312,801.236404641776,Summer Shorts,C,07.19.2011,7,2011,37,3,2,43,314.64,271.85,42.79,24,0,76.68,4,Bath Clothes,Beachwear,Asin Fashion Ltd Co,Li Chi Mihn,Singapore,20,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,4
10312,1007.18356203842,Jumpin Jack Flash Dress,A,07.19.2011,7,2011,37,3,2,53,1264.6,1092.61,171.99,20,0,76.68,2,Womens wear,Fashion for Women,Cangaroo Shoes,Crocodile Dundee,Australia,24,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,4
10312,1335.21271626117,Bow tie,B,07.19.2011,7,2011,37,3,2,75,76.3,65.92,10.38,10,0,76.68,1,Men's Clothes,Fashion for Men,Austerlich,Karl Heinz Berger,Germany,12,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,4
10313,683.79821902105,Mehmet-Troja,C,12.20.2011,12,2011,63,7,2,36,101.64,87.82,13.82,12,0,66.69,8,Babywear,0-3 Years,ABC,Anna Book,Sweden,17,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,5
10314,655.612208714205,Rossi Bikkini,C,07.21.2011,7,2011,73,3,2,32,874.72,687.05,187.67,40,79.52,49.41,4,Bath Clothes,Beachwear,Ravenna Fashion,Pablo Rossi,Italy,14,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,2
10314,852.691804163491,Ga-Ga Dress,A,07.21.2011,7,2011,73,3,2,58,1451.01,1139.7,311.31,30,131.91,49.41,8,Babywear,0-3 Years,Gal Export,Marie Desailly,France,27,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,2
10314,1089.5498690661,Sheat Shoes,A,07.21.2011,7,2011,73,3,2,62,864.33,678.89,185.44,25,78.58,49.41,3,Sportwear,Sports…,Fast Runners,Ben Johnsson,Canada,29,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,2
10315,865.621545315544,Baywatch Bikkini,C,08.22.2011,8,2011,38,9,2,34,117.32,101.36,15.96,14,0,28.88,4,Bath Clothes,Beachwear,Smooth Clothes,Pamela Andersson,USA,16,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,1
10315,1452.55210999951,US-Master Jeans,A,08.22.2011,8,2011,38,9,2,70,873.9,755.05,118.85,30,0,28.88,1,Men's Clothes,Fashion for Men,New Balls,Pat Cash,Australia,7,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,1
10316,719.402333673589,Duck Shirt,B,12.24.2010,12,2010,23,6,1,41,89.6,77.41,12.19,10,0,38.95,8,Babywear,0-3 Years,Mayflower,Ray Bourke,USA,19,401,Lennart Skoglund,Joan Callins,01.17.1994,4,Sales Representative,61200,4,4
10316,1181.31597410062,Sheat Shoes,A,12.24.2010,12,2010,23,6,1,62,2053.1,1773.88,279.22,70,0,38.95,3,Sportwear,Sports…,Fast Runners,Ben Johnsson,Canada,29,401,Lennart Skoglund,Joan Callins,01.17.1994,4,Sales Representative,61200,4,4
10317,294.381631210246,Lenin Jeansshorts,B,07.27.2010,7,2010,48,1,3,1,362.4,313.11,49.29,20,0,24.58,1,Men's Clothes,Fashion for Men,Sunny Clothes,Peter Shilton,UK,1,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,1
10318,811.168438708116,Duck Shirt,B,12.28.2012,12,2012,73,9,2,41,191.2,165.2,26,20,0,58.04,8,Babywear,0-3 Years,Mayflower,Ray Bourke,USA,19,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,2
10318,1495.20272722876,Minnki Palsii,A,12.28.2012,12,2012,73,9,2,76,2214.96,1913.73,301.23,6,0,58.04,2,Womens wear,Fashion for Women,Nordik Koskenkorva,Juha Mieto,Finland,23,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,2
10319,322.294831630497,TieBreak Tennis shoes,A,04.29.2011,4,2011,80,1,3,17,209.84,181.3,28.54,8,0,54.41,6,Men's Footwear,Men Shoes,New Balls,Pat Cash,Australia,7,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,3
10319,431.138265190461,RDL Suit,A,04.29.2011,4,2011,80,1,3,28,682.78,589.92,92.86,14,0,54.41,7,Children's wear,3-15 Years,Austerlich,Karl Heinz Berger,Germany,12,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,3
10319,1250.49311380335,Minnki Palsii,A,04.29.2011,4,2011,80,1,3,76,12119.1,10470.9,1648.2,30,0,54.41,2,Womens wear,Fashion for Women,Nordik Koskenkorva,Juha Mieto,Finland,23,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,3
10320,1435.20197158747,Atles Lussekofta,A,12.29.2011,12,2011,87,8,2,71,942.6,814.41,128.19,30,0,44.05,1,Men's Clothes,Fashion for Men,Bar Akeri,Atle Skardal,Norway,15,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,1
10321,695.327898512633,LA. Shorts,C,07.30.2012,7,2012,38,3,2,35,54.3,46.92,7.38,10,0,39.56,4,Bath Clothes,Beachwear,Smooth Clothes,Pamela Andersson,USA,16,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,1
10322,1005.95751838216,Small Crocodile Boots,A,01.01.2013,1,2013,58,7,2,52,1560.4,1348.19,212.21,20,0,24.83,5,Ladies'Footwear,Ladies Shoes,Cangaroo Shoes,Crocodile Dundee,Australia,24,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,1
10323,504.11815792499,Sumi Underwear,C,03.04.2010,3,2010,39,3,2,15,30.6,26.44,4.16,5,0,73.01,2,Womens wear,Fashion for Women,SatSUMAs,Hirosho Tayoto,Japan,6,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,3
